Date,Open,High,Low,Close,Adj Close,Volume
2009-10-31,1.473297,1.491602,1.462908,1.484891,1.484891,0
2009-11-07,1.484891,1.504800,1.482580,1.490891,1.490891,0
2009-11-14,1.490891,1.501547,1.480692,1.486392,1.486392,0
2009-11-21,1.486392,1.514532,1.483393,1.499093,1.499093,0
2009-11-28,1.499093,1.513775,1.482404,1.485707,1.485707,0
2009-12-05,1.485707,1.490402,1.459108,1.461903,1.461903,0
2009-12-12,1.461903,1.468493,1.426472,1.434905,1.434905,0
2009-12-19,1.434905,1.443793,1.422192,1.439906,1.439906,0
2009-12-26,1.439906,1.445609,1.427796,1.438994,1.438994,0
2010-01-02,1.438994,1.448310,1.426208,1.441109,1.441109,0
2010-01-09,1.441109,1.457705,1.434576,1.439097,1.439097,0
2010-01-16,1.439097,1.441400,1.403095,1.414107,1.414107,0
2010-01-23,1.414107,1.419426,1.386482,1.386693,1.386693,0
2010-01-30,1.386693,1.402406,1.358806,1.368008,1.368008,0
2010-02-06,1.368008,1.383949,1.353308,1.363494,1.363494,0
2010-02-13,1.363494,1.378873,1.345026,1.361507,1.361507,0
2010-02-20,1.361507,1.369263,1.345207,1.363104,1.363104,0
2010-02-27,1.363104,1.373400,1.344520,1.362899,1.362899,0
2010-03-06,1.362899,1.379405,1.353858,1.376993,1.376993,0
2010-03-13,1.376993,1.381654,1.350494,1.353693,1.353693,0
2010-03-20,1.353693,1.356907,1.326999,1.341004,1.341004,0
2010-03-27,1.341004,1.359194,1.338796,1.350494,1.350494,0
2010-04-03,1.350494,1.353894,1.328568,1.350093,1.350093,0
2010-04-10,1.350093,1.368794,1.347963,1.350402,1.350402,0
2010-04-17,1.350402,1.352192,1.320917,1.338401,1.338401,0
2010-04-24,1.338401,1.341400,1.311906,1.329805,1.329805,0
2010-05-01,1.329805,1.335898,1.254044,1.275608,1.275608,0
2010-05-08,1.275608,1.309192,1.235804,1.236002,1.236002,0
2010-05-15,1.236002,1.267202,1.214595,1.256708,1.256708,0
2010-05-22,1.256708,1.257055,1.215569,1.227401,1.227401,0
2010-05-29,1.227401,1.236996,1.195800,1.197103,1.197103,0
2010-06-05,1.197103,1.215200,1.188199,1.211402,1.211402,0
2010-06-12,1.211402,1.241496,1.207904,1.239296,1.239296,0
2010-06-19,1.239296,1.246805,1.221076,1.237302,1.237302,0
2010-06-26,1.237302,1.261002,1.215436,1.257103,1.257103,0
2010-07-03,1.257103,1.272103,1.248377,1.264398,1.264398,0
2010-07-10,1.264398,1.300407,1.252536,1.293193,1.293193,0
2010-07-17,1.293193,1.302677,1.273593,1.291306,1.291306,0
2010-07-24,1.291306,1.310702,1.286604,1.303900,1.303900,0
2010-07-31,1.303900,1.332996,1.303900,1.318131,1.318131,0
2010-08-07,1.328604,1.330424,1.275348,1.282989,1.282989,0
2010-08-14,1.276992,1.291906,1.266560,1.280803,1.280803,0
2010-08-21,1.271084,1.278004,1.259192,1.270648,1.270648,0
2010-08-28,1.275299,1.288494,1.262802,1.282594,1.282594,0
2010-09-04,1.289407,1.291639,1.264702,1.269309,1.269309,0
2010-09-11,1.271892,1.315703,1.271698,1.307600,1.307600,0
2010-09-18,1.304206,1.349200,1.303101,1.331913,1.331913,0
2010-09-25,1.348199,1.377581,1.338401,1.362212,1.362212,0
2010-10-02,1.377771,1.402308,1.363903,1.392796,1.392796,0
2010-10-09,1.398738,1.414807,1.378018,1.407202,1.407202,0
2010-10-16,1.397097,1.405106,1.370445,1.391692,1.391692,0
2010-10-23,1.393748,1.407697,1.376008,1.377809,1.377809,0
2010-10-30,1.393767,1.428204,1.386616,1.422799,1.422799,0
2010-11-06,1.407598,1.408114,1.357995,1.362101,1.362101,0
2010-11-13,1.369563,1.374703,1.346547,1.365728,1.365728,0
2010-11-20,1.374495,1.378645,1.320446,1.333974,1.333974,0
2010-11-27,1.324275,1.337667,1.297252,1.321598,1.321598,0
2010-12-04,1.341706,1.341976,1.317402,1.324205,1.324205,0
2010-12-11,1.319871,1.349418,1.314302,1.323995,1.323995,0
2010-12-18,1.316378,1.319993,1.305807,1.312715,1.312715,0
2010-12-25,1.308198,1.342372,1.308198,1.330123,1.330123,0
2011-01-01,1.335595,1.343093,1.293895,1.297993,1.297993,0
2011-01-08,1.289807,1.344899,1.287714,1.335327,1.335327,0
2011-01-15,1.337614,1.358899,1.325293,1.346801,1.346801,0
2011-01-22,1.362194,1.375629,1.354701,1.372307,1.372307,0
2011-01-29,1.357607,1.386001,1.354591,1.362454,1.362454,0
2011-02-05,1.357515,1.372816,1.350986,1.360193,1.360193,0
2011-02-12,1.351516,1.364517,1.343165,1.362602,1.362602,0
2011-02-19,1.371366,1.383796,1.352795,1.381998,1.381998,0
2011-02-26,1.373608,1.400697,1.371310,1.395888,1.395888,0
2011-03-05,1.398875,1.403607,1.375421,1.380129,1.380129,0
2011-03-12,1.393476,1.414547,1.385809,1.403292,1.403292,0
2011-03-19,1.416792,1.424806,1.405600,1.417193,1.417193,0
2011-03-26,1.402505,1.423305,1.402406,1.415869,1.415869,0
2011-04-02,1.423792,1.444314,1.415609,1.430206,1.430206,0
2011-04-09,1.448604,1.451927,1.436844,1.443210,1.443210,0
2011-04-16,1.443210,1.464794,1.416591,1.455498,1.455498,0
2011-04-23,1.456410,1.488206,1.449969,1.484406,1.484406,0
2011-04-30,1.480889,1.493808,1.446697,1.454440,1.454440,0
2011-05-07,1.434597,1.444043,1.412609,1.423792,1.423792,0
2011-05-14,1.407559,1.434391,1.405086,1.431619,1.431619,0
2011-05-21,1.410875,1.430308,1.397604,1.413507,1.413507,0
2011-05-28,1.429490,1.460494,1.425984,1.448604,1.448604,0
2011-06-04,1.465610,1.469184,1.435709,1.451568,1.451568,0
2011-06-11,1.433363,1.448604,1.407796,1.419910,1.419910,0
2011-06-18,1.429409,1.443793,1.413128,1.427002,1.427002,0
2011-06-25,1.417595,1.454609,1.410795,1.449695,1.449695,0
2011-07-02,1.454609,1.457705,1.421403,1.436451,1.436451,0
2011-07-09,1.420495,1.427409,1.384198,1.415729,1.415729,0
2011-07-16,1.411931,1.443522,1.401797,1.442003,1.442003,0
2011-07-23,1.438166,1.453509,1.423852,1.433199,1.433199,0
2011-07-30,1.436534,1.445128,1.405797,1.406707,1.406707,0
2011-08-06,1.430063,1.440051,1.410656,1.422637,1.422637,0
2011-08-13,1.427287,1.451379,1.426595,1.432439,1.432439,0
2011-08-20,1.436947,1.449801,1.433219,1.437298,1.437298,0
2011-08-27,1.449675,1.454694,1.419305,1.426208,1.426208,0
2011-09-03,1.415568,1.423690,1.364908,1.390414,1.390414,0
2011-09-10,1.359601,1.392758,1.351497,1.386905,1.386905,0
2011-09-17,1.370351,1.373098,1.339208,1.348090,1.348090,0
2011-09-24,1.354500,1.368401,1.336702,1.358585,1.358585,0
2011-10-01,1.336095,1.352174,1.314942,1.342895,1.342895,0
2011-10-08,1.338598,1.389294,1.338097,1.373551,1.373551,0
2011-10-15,1.388253,1.391304,1.365449,1.377904,1.377904,0
2011-10-22,1.384792,1.420091,1.380491,1.417394,1.417394,0
2011-10-29,1.414207,1.416952,1.361192,1.382992,1.382992,0
2011-11-05,1.379520,1.385694,1.348600,1.361007,1.361007,0
2011-11-12,1.378797,1.378797,1.342534,1.345804,1.345804,0
2011-11-19,1.353601,1.356871,1.321842,1.333102,1.333102,0
2011-11-26,1.331026,1.353803,1.326436,1.346692,1.346692,0
2011-12-03,1.341742,1.348399,1.328604,1.334543,1.334543,0
2011-12-10,1.337095,1.337793,1.295404,1.302966,1.302966,0
2011-12-17,1.303594,1.319418,1.298499,1.305602,1.305602,0
2011-12-24,1.304393,1.308592,1.286124,1.295605,1.295605,0
2011-12-31,1.296092,1.307395,1.270406,1.279607,1.279607,0
2012-01-07,1.271795,1.287498,1.265182,1.282051,1.282051,0
2012-01-14,1.268408,1.298448,1.262866,1.296496,1.296496,0
2012-01-21,1.293293,1.317992,0.760572,1.309278,1.309278,0
2012-01-28,1.322104,1.323399,1.304700,1.313715,1.313715,0
2012-02-04,1.315963,1.331900,1.303441,1.327845,1.327845,0
2012-02-11,1.319958,1.328198,1.297993,1.312680,1.312680,0
2012-02-18,1.314233,1.347709,1.314060,1.337363,1.337363,0
2012-02-25,1.345171,1.348618,1.319174,1.332268,1.332268,0
2012-03-03,1.320306,1.327316,1.309981,1.327492,1.327492,0
2012-03-10,1.312336,1.318913,1.300492,1.307873,1.307873,0
2012-03-17,1.317697,1.328570,1.314100,1.320481,1.320481,0
2012-03-24,1.327140,1.338341,1.319958,1.331381,1.331381,0
2012-03-31,1.334401,1.337900,1.303730,1.306506,1.306506,0
2012-04-07,1.309998,1.319958,1.303798,1.318913,1.318913,0
2012-04-14,1.308096,1.322470,1.299690,1.314579,1.314579,0
2012-04-21,1.322104,1.326876,1.310788,1.319087,1.319087,0
2012-04-28,1.325399,1.328092,1.308609,1.315616,1.315616,0
2012-05-05,1.308592,1.308592,1.290906,1.293494,1.293494,0
2012-05-12,1.291823,1.292006,1.264558,1.269841,1.269841,0
2012-05-19,1.278200,1.281394,1.250680,1.253604,1.253604,0
2012-05-26,1.251925,1.261869,1.229701,1.236247,1.236247,0
2012-06-02,1.243797,1.262148,1.238850,1.257071,1.257071,0
2012-06-09,1.252003,1.266865,1.245035,1.262786,1.262786,0
2012-06-16,1.264302,1.274795,1.252693,1.255178,1.255178,0
2012-06-23,1.257134,1.269160,1.240849,1.244091,1.244091,0
2012-06-30,1.266592,1.268102,1.228396,1.239157,1.239157,0
2012-07-07,1.228999,1.233201,1.216310,1.219274,1.219274,0
2012-07-14,1.225100,1.232160,1.214801,1.227687,1.227687,0
2012-07-21,1.215717,1.237700,1.205545,1.228049,1.228049,0
2012-07-28,1.232316,1.239157,1.213800,1.218027,1.218027,0
2012-08-04,1.238835,1.244091,1.224740,1.229407,1.229407,0
2012-08-11,1.228999,1.238544,1.225879,1.235788,1.235788,0
2012-08-18,1.233548,1.258900,1.229701,1.256124,1.256124,0
2012-08-25,1.252097,1.262901,1.246836,1.251095,1.251095,0
2012-09-01,1.258194,1.280197,1.250469,1.263264,1.263264,0
2012-09-08,1.281756,1.316810,1.276031,1.299376,1.299376,0
2012-09-15,1.313077,1.316621,1.292310,1.297353,1.297353,0
2012-09-22,1.298600,1.299005,1.283664,1.291322,1.291322,0
2012-09-29,1.285909,1.307190,1.280672,1.301744,1.301744,0
2012-10-06,1.303203,1.304308,1.283038,1.293326,1.293326,0
2012-10-13,1.295236,1.313781,1.289823,1.306916,1.306916,0
2012-10-20,1.302660,1.308044,1.289175,1.293828,1.293828,0
2012-10-27,1.294297,1.301914,1.283780,1.294834,1.294834,0
2012-11-03,1.283862,1.287619,1.269340,1.274535,1.274535,0
2012-11-10,1.271456,1.280246,1.266657,1.278445,1.278445,0
